"","msno","is_churn","is_duplicate","city","age","gender","registered_via","registration_init_time","payment_method_id","payment_plan_days","plan_list_price","actual_amount_paid","is_auto_renew","is_cancel","n_transactions","payment_price_diff"
"717","fX1/lpjBGGNu8sgjwDNbIzqKjmxn6U5trz0xbLrvTfM=",0,1,12,29,2,9,20040723,40,28.7,141.55,149,1,0,20,-7.45
"718","txqLdT2owrGJiTiJKVM9aMjxFyjf4njBqeDh3Bgrf0M=",0,1,15,28,1,9,20040812,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"719","9QNucCZlFUe+KNpTFJlGv0nwExekjLzDUXY701XHaxg=",1,0,15,37,1,9,20130330,33.5,30,164.5,164.5,0,0,2,0
"720","Etf5AWDN+y2SYNXlFLCFYE/GeI8cdPZGWxXKy6Z5mgg=",0,1,13,33,2,9,20110430,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"721","KYpFLN6KcYjxfHa2RkoH+PY1vpe9Y2WaLtmHt6bIm74=",0,1,13,21,2,9,20151021,31.8333333333333,30,164.666666666667,164.666666666667,0,0,12,0
"722","/wJeK4MXPCkqretGKgXJVs6kdZswFFogu36YUPqi+1A=",0,1,12,24,2,7,20130705,41,30,126.655172413793,126.655172413793,1,0.0689655172413793,29,0
"723","0CHCNCgrFxkQKyz8APpuQLgRwptNKMX3qpSOmVku1UA=",0,1,22,26,2,9,20120612,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"724","3nwX03PugzF+60BqmyF43Et7fGg0+yDtKS33Ok1JJ8o=",0,0,13,24,1,3,20150817,40,30,149,138.357142857143,1,0.0714285714285714,14,10.6428571428571
"725","bBZXAABfVlECT4CRBEOUwVYTCjhroF6lLyEr8xsM7s0=",0,1,13,20,1,9,20140518,32.75,28.0833333333333,154.666666666667,154.666666666667,0,0,12,0
"726","/EK1c39ezdzTMgX23syRadByBY9yIl7ei6J5QVPs9pI=",0,1,8,57,2,9,20041107,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"727","P8GJYNwy/jSoqNMsySVH0UH0F20IULnfC0psFrT4a2Q=",0,1,6,15,2,7,20120110,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"728","35PMyJTEbDpoYCgPwqPvJ6dMqDhrtJwM1GZaaPbR66k=",0,0,22,21,2,9,20101017,39.6923076923077,28.9615384615385,145.653846153846,151.384615384615,0.961538461538462,0.0384615384615385,26,-5.73076923076923
"729","UPAcCkTb4IdPfVd7Wjs9ynbJEJXUpp6xuw3TW70F0+w=",0,1,13,35,2,3,20121216,40,29,143.269230769231,143.269230769231,1,0,26,0
"730","WA99Jp5BSmaA6jMNu+wUo5fM2MppDoeaMsWHNAz7jjk=",0,1,4,21,2,13,20161130,30,30,100,100,1,0,3,0
"731","jLF/cRdLxgJm2/2+sqBEzp9SWLYGgfC8W5/PMiFpof0=",0,1,4,35,1,9,20161127,40,30,149,149,1,0,4,0
"732","cu+ID6PFbhMae/2dssq+PUG4tiy1T3jRkY2UteU/G3E=",0,1,22,21,2,3,20150628,39,30,149,149,1,0,14,0
"733","bkAbbAHWFKB63pB2mmafFbri5LsdidxpiYNlGdlkA7g=",0,1,13,26,1,9,20120929,17.5333333333333,30.0666666666667,149,149,1,0.0666666666666667,15,0
"734","qpUjA42a9vFzJOOTXFrI03B+A+lvKlY+xfOSL2ff10o=",0,1,5,32,2,9,20061020,40,30.1538461538462,149,149,1,0,26,0
"735","wmUbMI3J+jNNWcCA1/R65aWVLAB6jexG8vIiptSx9lE=",0,1,4,29,1,9,20090221,37,30,149,149,1,0,11,0
"736","bmNXovlGZVHQ0qUQHYBM+BjeHUwfqwPYUhae9Ry/XrQ=",0,1,6,28,2,3,20140118,40,30,149,149,1,0,5,0
"737","jo3Ky4tRwzU5C4wYberrPVjyGNoq9sqjqkdo/UbbuRs=",0,1,14,17,2,9,20140424,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"738","5KIslnYC9rcJANFq+U9jzG03rEdz7XnVaQ034Pnj9aI=",0,1,5,45,1,9,20150726,37,30,149,149,1,0,20,0
"739","MwfcaIlA8WjAL60eb5aFyQQtMt54ZdMTrxJrwa1dCxw=",0,1,15,30,2,9,20071216,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"740","uZJfRLJ8rAShWT+VgkM8ofIULbPrq9ESkXjkurHwy1s=",0,1,17,47,1,7,20131123,41,30,149,149,1,0,26,0
"741","QDdh4PHG8nuamKlc4rRHbEd3r8ONYuB4yduAXQxr7Oc=",0,1,4,22,1,3,20150212,38.6666666666667,24.8888888888889,115.888888888889,115.888888888889,0.666666666666667,0,9,0
"742","2CkQbyyzTEBbTsN29c6umXsoAyhl9JHAHAJcLNKhmhs=",0,1,22,49,1,9,20080920,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"743","x+2zSe+71YLDpxgCSyEcZOVylnshIUmLgrkWnl85LzE=",0,1,5,22,1,7,20131030,41,28.8461538461538,134.807692307692,140.538461538462,1,0.0384615384615385,26,-5.73076923076923
"744","wD6cnhUUFkZdYuLfdSYA4qnBeByJhKAd2VVaXn0y9qM=",0,1,18,33,1,9,20050718,21,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"745","fUeipikNFz/gAL+cq9kIlmB/pHHh7zE67KUaQU+97kw=",0,1,9,19,2,4,20160126,38,30,149,149,0,0,6,0
"746","1TtccGG+7WM+Dwb6wmyKcgCv221TcE6XTyX5cmaO1/4=",0,1,13,26,1,9,20100109,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"747","hv+dMjHMTN9Y3go58Zp8FtpLCxpYHsvvsHgyqLjooPM=",0,1,11,27,1,9,20070220,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"748","IxFsPbardPUR5WjVgTsVrvxYZqi0TT3ydXXqPeuwQX4=",1,0,4,24,2,3,20160718,36.5,101,447,447,0,0,2,0
"749","jfNHZIVp8ElG+vPWOKMjUSa2DmDvfCKKbicvGixoWeo=",0,1,5,22,2,9,20110917,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"750","w1lcFE20qcGYvRVkKwluqOmFpYnhxg58ElY6cEfz3Cs=",0,1,6,23,1,7,20150621,41,30,149,149,1,0,21,0
"751","Bu2oSLlxETcrSqIIwS+QjXAAxDBFIV9VSPkKwyRZ2f4=",0,1,4,27,1,7,20160601,41,30,99,99,1,0,8,0
"752","jL/wHauJw/kmJ23mTy6EVXcdAcm015n/do5v7fAm75I=",0,0,4,32,2,4,20160306,37.25,24.25,111.75,111.75,0,0,4,0
"753","s0kw38hIHSb7qDu/QrLsXgRRgmNrzScjtG3Vd83y+DA=",0,1,4,33,2,9,20090913,36.875,30,152.875,152.875,0.875,0,8,0
"754","R4LP5fvyeyugo9j/rfCLkKtGPrN20vCatpEuA4IWTGc=",1,0,22,40,1,3,20141114,38,410,1788,1788,0,0,1,0
"755","/Ytg4WwdWg5q5rGp8LNQUnFJd8bKXf3PTxOHhacrexA=",0,1,15,19,1,9,20130805,37.4,37.4,149,119.2,0.6,0,5,29.8
"756","FAsXXUlOLJH46oEcUrMy4YZOGMlVfsk27lfiKcAaOow=",0,0,13,32,2,9,20060309,32,256.666666666667,953.333333333333,953.333333333333,0,0,3,0
"757","liS7rHH250iqC7l2iVvGBhH1cY49Okk/O5Ev6yr9tJk=",0,1,13,49,1,9,20100111,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"758","hWSXVU0XmO3vs71ZNtfXqVivQIkIjJPqJMN9HhI7QZw=",0,1,4,27,1,9,20080930,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"759","z4dM/aCJAPKyoQCBgsA72m+tfMR+Z9BpuRYB6Jt2Vtk=",0,1,20,26,2,9,20130302,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"760","/3oOq9zXrFf3UzgSj+iXbjc2xS7WFQVeAMvSVM3QyME=",0,1,13,31,1,3,20130309,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"761","ICG+fGibG/qmXzkAp8FdFhqlQhWcn+vnsh9t0PUHSos=",0,1,21,24,1,9,20130924,39.5384615384615,28.8461538461538,143.307692307692,131.846153846154,0.807692307692308,0.0384615384615385,26,11.4615384615385
"762","ECwbT/YrytgTqjL2vkK1g+D+M+eLw022XH0DbabOZ/w=",0,1,15,28,1,9,20081219,38.25,26.25,130.375,149,1,0.125,8,-18.625
"763","RJgyoX6MHK3DzIO2dq5fPFCbzoUz4hPLLvRWUM2Yu3s=",0,1,5,18,1,4,20161105,38,30,149,149,0,0,4,0
"764","W4rqidgRBoIN2xV0SvuUX78OuLFSmV8ZMPuOEHq2t0A=",0,1,15,43,1,7,20151121,41,30,99,99,1,0,16,0
"765","d7p3LDug8rhxmdRndtELnW2+oA4N/MHSyAinjJ8ocy8=",1,0,22,38,1,9,20100720,39,28.5789473684211,141.157894736842,149,1,0.0526315789473684,19,-7.84210526315789
"766","utOyW+NBoDe2PrMRPpkL5qnAnifDKCGnlpY0igycn30=",0,1,5,48,1,9,20120429,40,28.875,142.791666666667,136.583333333333,1,0.0416666666666667,24,6.20833333333333
"767","GvKXLopkdFGj44u4nx5SZ9P7wxFOYQxLV+QM617lIZc=",0,1,5,31,2,3,20160522,36,30,180,180,1,0.1,10,0
"768","no3I9ROcSGbvCmzzoFDD2ZE0LWeQhNojxiHAm0brcE8=",0,1,13,35,1,9,20060424,28,30,150,150,0,0,12,0
"769","gGhtze2gLwruU/b5m8JcMuIABwxBxy1+RbSdvUBzkF4=",0,1,12,21,2,3,20141103,39.9333333333333,29.1666666666667,144.033333333333,144.033333333333,0.966666666666667,0.166666666666667,30,0
"770","AAFGiQ+UgQoZLNQ5iMdQt3453O3OJy65sKksDO8bodY=",0,1,15,44,2,9,20130821,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"771","Q6Nv9176Ptpx4pnzSlkajf+p/laPEPPfAIG6jsS9ATI=",0,1,9,30,2,7,20140713,41,28.8461538461538,143.269230769231,142.076923076923,1,0,26,1.19230769230769
"772","qtql7EcbYs44/dEax1Ta2hQPDcG0PUbHHQzEh+bt9LM=",0,0,8,24,1,9,20120824,38,33.1578947368421,158.421052631579,166.263157894737,0,0,19,-7.84210526315789
"773","o5vbAx3aoXG0s6YzeyrSOe8D0oOXxiwSzS3RZrqgN14=",0,1,14,27,2,3,20131018,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"774","HyVsp5NyGE8XukjqdFmKvCccfOBPltT0gLuBgACoDQY=",0,1,6,23,1,9,20110906,36,30,180,180,0,0,7,0
"775","z2Ej76pkUHJA9FQA98vFlieGS6409P3oDsqI0M28+t4=",0,1,15,50,2,9,20110517,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"776","N/5fV0eQ6QOBC/1cxw1GYqJVkFpxqmUXBJR4hYioszM=",0,1,14,49,1,9,20160817,40,30,149,149,1,0,7,0
"777","5PI6XMX1Qla3xieC0n9Fhht7PaRYGHKmEnjTSXpUkPQ=",0,1,6,28,1,9,20080628,38.4,42,178.8,178.8,0.8,0,5,0
"778","/68x3TrRIMZuLeAA+/qWNJLLSgTadluVBXJ20pINMl8=",0,1,13,53,1,7,20100525,41,28.8,123.84,129,1,0,25,-5.16
"779","JZQQxLfxLgiDJgyp/2ai5YYlXGDkmAMGq+ZMfP2t/Qg=",0,1,15,20,1,3,20150201,39,30,149,149,1,0,9,0
"780","oeUKHw1jCzJX8gltKcfZnj23e6By9lStcOGN6S7ZXA0=",0,1,6,30,2,7,20131219,41,30,130.481481481481,130.481481481481,1,0.037037037037037,27,0
"781","mELrcxU/y2e4kS+E7VkyqewJSPhBLSsCvGqBXoVUSHU=",0,1,4,26,1,9,20160607,39.75,37.5,186.25,167.625,0.875,0,8,18.625
"782","Lxh1m6t1GkE1YUgF6IKFvsgG9jzimjKvzPUKbQOQgtQ=",0,0,15,32,2,7,20111229,41,28.8,143.04,149,1,0,25,-5.96
"783","g4nGN7VxVvf+Gumbs3MtQRZFWm1aSUCVZvK1Zc36rcg=",1,0,13,22,1,9,20151206,34.5,108.75,498,498,0,0,4,0
"784","apwQrRd4smWGP0w1PeEegjtdZCz8Z5xRyJt6Spa4STM=",0,1,5,40,1,9,20060311,38.56,28.88,154.2,160.16,1,0.04,25,-5.96
"785","Wyl+VCQXtLrEQMPtMOEfoOgZjBA6RAsk28eiQxWGEyQ=",0,1,5,17,2,3,20130728,37.76,28.92,154.4,160.36,0.76,0.04,25,-5.96
"786","qlxdoFkXE067Fb7yzjSDDRgncQETTVPv18WCCHxqV7g=",0,1,4,28,2,9,20110603,38.3333333333333,30,149.166666666667,149.166666666667,0.333333333333333,0,6,0
"787","Km25ucwT3xEc7xJByoKanx21DCXcNOTvX2N3CWceEZ0=",0,1,15,26,2,3,20140917,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"788","HUzwd7GoLUkorpRnoItj+t8baPsPnk4hBym38ES9RwM=",0,1,4,28,2,9,20130324,37,28.5,140.722222222222,149,1,0,18,-8.27777777777778
"789","aXrSFZiTVdo9FAkb6kUq6n7CZ8v4EQHQ1GUoZFYPTa0=",0,1,4,35,1,3,20160928,29,30,180,180,0.5,0,4,0
"790","IqzL1pK/LUNWah2fn0RnP8eoOe4F0goavLvzf/9Ec+M=",0,1,13,22,1,3,20150807,37.25,30,149,149,1,0.0625,16,0
"791","aYS5RAWKO52kX1giRRe1VWvYt5R3//tXevsULtbHH14=",0,1,15,27,1,9,20080221,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"792","DskdszD8qkzPrzL8MrEPFl/ObC6Vx4qZfjv5g38IfK8=",0,1,4,35,1,9,20040916,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"793","j82Ix5o1e6sr0wRuJ0ZyBHttqgXAvOtyxIHtUheCUfY=",0,1,15,16,2,3,20120802,31,21.4285714285714,106.428571428571,149,1,0,21,-42.5714285714286
"794","+xxIl+ByIvk3maf2krAXiVG9oaM47S3FCL2hJ1FbXQQ=",0,1,5,43,1,7,20141114,41,30,149,149,1,0,26,0
"795","beJ6mi/EsKqyAyY+Pz9AkdGu6finqzmBYNIsPkNst6o=",0,1,22,26,1,3,20160807,38,45,186.25,186.25,0.75,0,4,0
"796","r1YlQP/bc8jFv3hSbNKxzg/0dZvJDhn26yalXdJpt5o=",0,1,13,50,1,7,20161025,41,30,99,99,1,0,5,0
"797","T6PNc7gxoSUVfT5Ys5KHJBG32OgjaeQM3UDOyKj7cQE=",0,1,22,25,1,3,20130805,39.92,30.08,149,149,0.96,0,25,0
"798","TB/BGOAQwxgqa858r9Dp1zHX9XNo/FdwyD0AjSnhnr8=",0,0,13,25,2,9,20131022,22,395,1599,1599,0,0,1,0
"799","3NLh1IHVlvfcwxhZLgyJcplHZkQHTR5kzQ0iJpDgXKQ=",0,1,13,24,1,9,20140515,37.9230769230769,28.9615384615385,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"800","NRe1R7zuD8oU0UamBRwYlAuKly0ludB4pK19kME/xFU=",0,1,13,47,1,7,20160820,41,30,99,99,1,0.111111111111111,9,0
"801","irznIhNM/0GZ/uJ3+H/HYtcL9V2Sq6vbQIKCHBdeaN0=",0,1,6,31,2,9,20070527,40,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"802","wRrWTZ9+OmgRRkkCc1NtXVXkNrpnv7z6WifMATXRLEA=",0,1,22,19,1,9,20120501,39.8846153846154,29,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"803","U/R9o4zp4kGIIGU7ZRrEdZKn11SMxctbdHPBHm75iUM=",0,1,14,27,2,7,20140214,41,30,99,99,1,0,5,0
"804","0G/RV9nlP4rC7Rxms/rPA4U7wXH/HLM/qlLvT5LW8Kk=",0,1,15,34,1,9,20120416,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"805","b4YnLix1U9JuH09mwNtaPs2aTkvanfxPZ4DTf23CsLA=",1,0,4,25,1,3,20141007,40,29,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"806","52zixgot6EfSxfrSZp6e/ZG6bW33CODqCZCjYlr91Qk=",0,1,13,36,1,9,20080505,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"807","84HTISdP2HN/ZvTCWTVFksbMWNi9SNICNRWQSsBYins=",0,1,6,21,2,9,20140906,38,30,149,149,0,0,13,0
"808","8/Qglj2DGL0lFqJ1yAsfpAgcNnAJMZxxUmc2+XG2GMg=",0,1,22,20,1,9,20120204,38,28.8461538461538,143.269230769231,149,0,0,26,-5.73076923076923
"809","F90yqrjRP/069RZ+aojFGmkxy1+zC7scgCcUnEkac/0=",0,1,9,33,1,7,20101230,41,30,99,99,1,0,14,0
"810","G6rpMflmVxbpLuMiJsFHIRFBWEhimgdg5SaInaS1Teg=",0,1,5,30,1,9,20070927,40,29.0740740740741,143.481481481481,143.481481481481,1,0.037037037037037,27,0
"811","mmXhbGYz2ScodYQpManCI+goIRlP0TS3N5vDaAB0rQY=",0,1,5,25,2,9,20101226,37.8928571428571,24.9285714285714,117.071428571429,122.392857142857,0,0,28,-5.32142857142857
"812","R+hey+pElt0IY26HfUXI1OzyanNJELd/VJyPb3ueuhM=",0,0,4,25,2,3,20130820,38,53.1818181818182,246.545454545455,246.545454545455,0,0,11,0
"813","Rn/hTZAk5zqHIMO3QcWnqFflO8xAPuVDOie0RQ7xBRw=",0,1,5,43,1,4,20161026,29,30,180,180,1,0,4,0
"814","Z2gdKXYsklQY+61e4ZxE9hakSonhjX1T0O6xvQU8qbg=",0,1,15,34,1,9,20050220,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"815","JAwkog9QSWyydMZyAcQdhgP+X0iWPzvIOfEPj60UQrk=",0,1,15,28,1,7,20110208,41,28.75,132.791666666667,139,1,0,24,-6.20833333333333
"816","kEmjmhIIE8iIhjVSQkvniTmH1IKKfmZhoxJ73qFcECk=",1,0,10,25,1,9,20141108,38,410,1788,1788,0,0,1,0
"817","5HhimVH2aE9SSp61H1QD3UxREmIB8EMQIy1CYearN9U=",0,1,18,24,1,9,20110625,36,30,176.25,176.25,0,0,8,0
"818","vjt4mejqforsIAGQxzXhTQqz7zdsjpMhaC1kDtQNaoo=",0,1,5,23,2,3,20140802,37.7857142857143,28.3571428571429,138.357142857143,138.357142857143,0,0,14,0
"819","7oP9Ct/2R+2nRNlccCzI2CVlOVjNCYksnamsPCXBe4A=",0,1,1,19,2,4,20151120,38,30,149,149,0,0,11,0
"820","WL8ZSnzKWO41YxnZ/dNCrM3pxDNvVbRftdviWvOY/Ho=",0,1,13,29,2,7,20140728,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"821","8ZNglduM8TL0jstO41ojReUzvvLt0sF5Ev9rT+AOp8k=",1,0,8,19,2,4,20160111,31.5,30,176.25,176.25,0.25,0.125,8,0
"822","b/bJde4XU0wQIWaXNbBeRcHiuoCXEMMkUsBP1nHSwNg=",0,1,13,26,1,9,20091216,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"823","PrYZWtdLkNncmLvi5vtrxg++bcp2yyjFajs9bALzpjM=",0,0,13,29,1,9,20110226,32,180,536,536,0,0,4,0
"824","jgajRXDEuVvungsEw0+oT/kB2DG6OEtgGNRvrZhJjwA=",0,1,5,33,2,9,20100202,35.4285714285714,84.2857142857143,409.714285714286,409.714285714286,0.857142857142857,0.142857142857143,7,0
"825","sXUyhozJXr5vkafjNUehOXWNWO2yEqU67a+F9U/Cn2M=",0,1,15,48,2,9,20070219,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"826","6pDRHu6CKPMtfTXaFxOwmZg2M4/pDyNUKs17q7M3dzE=",0,1,14,31,1,9,20050420,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"827","VdYSJ0Ywqz/yHwcJcq6BqQx0edB3/2FxfHr/yKY76q0=",0,1,13,27,2,9,20070505,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"828","gyvZljXo5rBjoAGqITmQFfHr8GdWzoUvKQq5jrtvzLM=",0,1,22,31,1,9,20130816,39,28.7,141.55,149,1,0.1,20,-7.45
"829","A1DopSfE+s93qkPsIT0xYrCxyX/sgDq3rOIw1MtOJbk=",1,1,3,19,2,3,20120707,38,30,149,149,0,0,2,0
"830","1Km0HoXKhHJ/YaU7Ckceek/dAvg2FIypwRsBGlUyteA=",0,0,15,24,1,3,20130612,32,180,536,536,0,0,2,0
"831","TRbc1Xnigm/UDR9RmlheYa5H/AoT61Z1wWK9yO9OWJY=",0,1,12,29,1,9,20110213,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"832","d6Y2u9gcH6y1aU42VS0pETCMSxt0+mVi3eZkLNUvGo4=",0,1,15,23,1,3,20150412,36.9333333333333,28.4666666666667,139.066666666667,139.066666666667,0.866666666666667,0,15,0
"833","c8wc3NNe8iYc9h2M4jPr3nQVz1Cb0HTEGlg4O5vDxOQ=",0,1,13,34,1,3,20160630,40,30,149,119.2,1,0,5,29.8
"834","SZMEVOEvjOFSBaqODfqh8B/RZJ20Dole/xdvo9TOOaA=",0,1,15,26,2,7,20161108,41,30,129,129,1,0,4,0
"835","9E4iS9nruW5Rc6jfzaM4/Le/prq2Jig24u2zuOrG9sg=",0,1,6,32,2,9,20041016,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"836","PTa1wPIr5PH7A0egAtDxsXTQMMqTuVeJP5zg4UUq2mk=",0,1,11,26,1,9,20120306,36,30,180,180,1,0,7,0
"837","6EkHeU/J3p6iIr4Chp0mjw+uoS9r+TYpHTgze5kD8ho=",0,1,7,22,1,9,20090829,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"838","fjqg+GH67UrY0ig5iiz85alWY/xrR3yPWrt/WAEQixs=",0,1,13,31,2,3,20130602,37.7692307692308,28.9615384615385,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"839","qzlHSLA3tqZb/HvjN7BXTnCJGQGNadC93jhgneaWOCo=",0,1,13,23,2,3,20120701,40,28.8333333333333,142.791666666667,136.583333333333,1,0.0416666666666667,24,6.20833333333333
"840","XJFftsNr+GyRZoesvmoZhXRsaEoOYMnqtQerqVEhVLc=",0,1,13,42,1,3,20121010,37,30.1538461538462,149,149,1,0,26,0
"841","gREoc4cpC/QC0UCtJGpizzSlVe48PKCL5I8EGqNOzUE=",0,1,15,17,2,7,20161210,41,30,99,99,1,0,3,0
"842","FmjyTaSjbQ8AdOeg+fYo0dwN2QIuqPRc6riKg01j1l8=",0,1,4,33,2,7,20111223,39.7407407407407,30.1851851851852,149,149,1,0.037037037037037,27,0
"843","bHroEUg8JUPtzCn7YdyM/OYPjZVzF27HEtmIR4lkn/A=",0,1,13,30,1,9,20090412,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"844","Uvvs3F/K1dnlChyRfstZuDga8jbDEzcLU9PzHQQ7XM8=",1,0,4,22,2,9,20080107,38,27.2727272727273,135.454545454545,149,0,0,11,-13.5454545454545
"845","GIkVOrfbgNp63oTbVuVxUtVw0/F/HP/zemBAOGbqlVE=",0,1,5,23,1,4,20160321,38,30,149,149,0,0,11,0
"846","UDdOcsby6UnoVdzAbwSQ7RCDlOCCtdBE9UKCROLhzDA=",0,1,17,25,2,7,20140625,41,28.8461538461538,110.576923076923,116.307692307692,1,0.0384615384615385,26,-5.73076923076923
"847","Z9xoAEp9QQ4nvfiDgFnko3P++StHYvslzSVJqxMrejo=",0,1,5,33,2,9,20100308,40,30.1538461538462,149,149,1,0,26,0
"848","8dqgej+c2nu+ocIbtLXaktTGdrWUQm7MwEJVcza+vBE=",0,1,5,48,2,9,20160326,40,30,149,149,1,0,12,0
"849","sov3sNNg4OmKTmEN44JvAlau1PyjOhme0nBuZm7kwtM=",0,0,14,25,2,3,20130206,38,27.8571428571429,138.357142857143,149,0,0,14,-10.6428571428571
"850","TmrQu/3MTNHLFgmRGnrI5yyjJdpfLlDjPnw61qpSD9s=",0,0,13,19,2,3,20130923,37.5,26.1666666666667,124.166666666667,124.166666666667,0,0,6,0
"851","JHa3mAY7B3ev75yAfRmyA78jlMUpTmQa4Px2nV++ps8=",0,1,13,18,1,3,20140103,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"852","wtuRp1NzQBNRgkM5bMIH3xwyW+mw9WACagVdeflToDY=",0,1,5,40,1,9,20060504,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"853","tyj+/DLZ+6lEzKDkKxPW5TuamdP2lVEj3kJMzHzCV+0=",0,1,3,19,1,3,20141114,29.5714285714286,30,134.285714285714,134.285714285714,0.571428571428571,0,7,0
"854","HdnoKWVlOkDZfWbXFVpDD+hQ3ZukdD6DQFizRo9/VSo=",0,1,5,45,1,9,20070818,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"855","CAyH/tKGpY1IC79m2cpqDeRSmPka5NpOLm/xXWRIe5o=",0,1,11,20,1,9,20160318,38,30,149,149,0,0,7,0
"856","HGOBy/TsNGTq0rMNXt8Awe2OCSrFqN1vx9UeqI8Imk8=",0,1,15,45,1,9,20140426,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"857","ssEWH8deSnb4478vpjSREJbaTPYqtiPS0GSX2iwuhIY=",0,1,4,17,1,9,20051216,33.9230769230769,30,160.923076923077,160.923076923077,0.615384615384615,0,13,0
"858","bab59klmpEdMwyE2mkrAzG6Hm7PvHbfbY8D/IX9r0ic=",0,1,6,26,2,9,20101211,36.6111111111111,28.7222222222222,159.666666666667,159.666666666667,0.611111111111111,0,18,0
"859","iSRtbizoRUR7yV6JwFlbvTralSTTCQvbHcmiC4WnIvY=",0,1,22,43,1,9,20100906,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"860","ayk0DX6+dKI5LOQzTHRN3DnK6m++MtLVMQjTTj5HC2E=",0,1,13,24,1,9,20111221,39.8518518518519,29.037037037037,144.62962962963,150.148148148148,0.962962962962963,0.037037037037037,27,-5.51851851851852
"861","B4ddt9+YpXyn1pd2qWMqWVNyigo7NTGLRAx3zCHQsjw=",0,1,5,55,1,9,20120421,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"862","3zF4kRM8P08DtMjgxa12zC2PRblLqzwL3ypkU4qL5Vg=",0,1,15,31,2,9,20131206,23,21.8181818181818,97.4545454545455,134,1,0,22,-36.5454545454545
"863","Sk/6V2jjdQJppfAWTJaiRmDEFA0Yoef/bNTfUTOMMs4=",0,1,14,28,2,3,20141220,39,28.4444444444444,140.722222222222,149,1,0,18,-8.27777777777778
"864","nZutMPkNkf/o4edBfjknOYQyp8wlwXq9+/OQM94ZPsY=",0,1,22,24,2,7,20170201,41,30,100,100,1,0,2,0
"865","YG2XmGspnv7u5c0ZMExMKk7H9SKjPrkm4jkdwvzOBpU=",0,1,13,28,2,7,20170126,41,30,129,129,1,0,2,0
"866","eDa0z6ogEWT9eG7ndRYvucuOmJMzBy1QJLbn9ATCj2M=",0,1,9,19,2,3,20160114,38,30,149,149,0,0,9,0
"867","5150OhiLWUstappclBeF+Jsk4VSVTiRhSNbibWMmHIA=",1,1,14,106,2,3,20120301,37.5,41.1666666666667,178.833333333333,178.833333333333,0,0,6,0
"868","2WsMgi2uhJ99f600JCzQqW32uINYxztPVHKUkA8v7EQ=",0,1,9,29,2,3,20150722,35.2,44,215.2,215.2,0.8,0,5,0
